886	702	45
45	484	641
484	325	422
325	322	422
322	611	318
611	66	318
66	865	692
865	490	305
490	15	681
15	601	284
601	811	571
811	296	819
296	405	864
405	990	832
990	881	510
881	984	804
984	151	846
151	623	206
623	192	270
192	160	270
160	285	382
119	24	871
24	492	280
280	354	303
303	171	222
171	155	112
155	348	112
348	843	78
78	231	147
147	92	944
944	503	391
503	277	391
277	251	237
237	859	784
784	333	361
361	622	44
44	91	985
436	778	224
778	632	25
632	855	996
996	715	29
715	487	858
487	879	858
879	549	495
495	153	316
316	2	971
971	805	199
199	847	238
238	556	991
991	434	141
434	119	871
119	492	24
382	285	768
768	631	226
631	499	300
499	125	909
125	481	157
481	396	683
396	653	683
653	161	462
161	495	316
495	682	879
879	232	858
858	657	29
29	884	889
889	712	25
25	224	778
778	436	293
581	506	686
869	252	849
252	509	849
368	886	823
886	45	0
45	641	0
641	484	624
484	422	624
422	322	723
322	318	860
318	66	692
692	865	305
305	490	681
681	15	284
284	601	571
571	811	819
819	296	864
864	405	832
832	990	395
990	510	395
510	881	804
804	984	846
846	151	206
206	623	270
270	160	382
382	285	768
871	24	639
24	280	37
280	303	978
303	222	978
222	171	112
112	348	201
348	78	81
78	147	395
147	944	832
944	391	864
391	277	785
277	237	785
237	784	464
784	361	11
361	44	113
44	985	113
224	778	25
25	632	996
996	29	889
29	715	858
879	495	682
495	316	161
316	971	462
971	199	735
199	238	675
238	991	365
991	141	365
141	434	871
871	119	24
768	226	639
226	631	300
300	499	909
909	125	157
157	481	683
683	653	462
462	161	316
495	879	549
879	858	487
858	29	715
29	889	996
889	25	996
25	778	632
